tconst,popularity,production_countries,averageRating,category,primaryName,birthYear,titles,votes,runtime_minutes,start_year,poster_url,video_link,overview,original_title,genres,languages
tt6247936,8.963,['FR'],6.4,actor,Reda Kateb,1977,Django - Django,2187.0,117.0,2017,https://image.tmdb.org/t/p/w154/snZ8Blip3oKY5V19tWded4eoYA0.jpg,https://www.youtube.com/watch?v=r_r4oSwqwAg,"En 1943 pendant l’occupation allemande, le tsigane Django Reinhardt, véritable «guitare héros», est au sommet de son art. Chaque soir il fait vibrer le tout Paris aux Folies Bergères avec sa musique swing alors qu’en Europe, ses frères sont pourchassés et massacrés. Lorsque la propagande allemande veut l’envoyer à Berlin pour une série de concerts, il sent le danger et décide de s’évader en Suisse aidé par une de ses admiratrices, Louise de Klerk. Pour passer, il se rend à Thonon-les-Bains, sur les bords du lac Léman, avec sa femme enceinte, Naguine et sa mère Negros. Mais l’évasion est plus compliquée que prévue, Django et ses proches se retrouvent plongés dans la guerre. Pendant cette période dramatique, il n’en demeure pas moins un musicien exceptionnel qui résiste avec sa musique, son humour, et qui cherche à approcher la perfection musicale...",Django,"Biography, Drama, History, Music","de, en, fr"
tt6249434,4.1,"['FR', 'DE', 'IL']",6.5,actress,Neta Riskin,1976,Shelter - Shelter,6756.0,93.0,2017,https://image.tmdb.org/t/p/w154/xMqCJar1LNWENwyLwR9vRcBVcxx.jpg,https://www.youtube.com/watch?v=CeprkZEQQAU,"Mona, libanaise, est soupçonnée par le Hezbollah d’être une informatrice des services secrets israéliens. Craignant qu’elle soit démasquée, le Mossad l’exfiltre vers l’Allemagne et lui fait changer de visage. Pendant deux semaines, le temps de se remettre de son opération, ils la cachent dans un appartement à Hambourg. Agent du Mossad cachée sous une fausse identité allemande, Naomi est chargée de lui tenir compagnie et de la protéger. Mais le Hezbollah est à la poursuite de Mona et la planque ne s’avère pas aussi sûre que prévue…",Shelter,"Drama, Thriller","ar, de, en, fr, he"
tt6286668,4.39,['FR'],6.5,actor,Kev Adams,1991,To the Top - To the Top,6866.0,99.0,2017,https://image.tmdb.org/t/p/w154/kmhnYC9jbHoaDKDCYyuCY7CiGVp.jpg,https://www.youtube.com/watch?v=gNw1AAwszWo,"Scott, jeune surdoué de snowboard, n’a qu’un rêve  : être le premier. Il veut réaliser ce que personne n’a réussi : aller tout en haut de l’Everest et tenter la descente de la plus pure, la plus raide, la plus dangereuse des pentes. En arrivant à Chamonix, capitale mondiale de la glisse, son destin va croiser la route de Pierrick, ancien champion devenu guide de montagne. Une rencontre qui pourrait bien le conduire jusqu’au sommet.",Tout là-haut,"Adventure, Comedy, Drama","en, fr"
tt6293032,6.808,['FR'],5.8,actor,Guillaume Canet,1973,My Son - Mon garçon,1817.0,84.0,2017,https://image.tmdb.org/t/p/w154/t5aFtQ2kGgeLmG4DeZ3bc8g2aJr.jpg,https://www.youtube.com/watch?v=y9GglR2wrM0,"Passionné par son métier, Julien voyage énormément à l’étranger. Ce manque de présence a fait exploser son couple quelques années auparavant. Lors d’une escale en France, il découvre sur son répondeur un message de son ex femme en larmes : leur petit garçon de sept ans a disparu lors d’un bivouac en montagne avec sa classe. Julien se précipite à sa recherche et rien ne pourra l’arrêter.",Mon garçon,"Drama, Mystery, Thriller",fr
tt6314766,3.511,"['FR', 'LU']",6.5,actress,Virginie Efira,1977,Tall Tales from the Magical Garden of Antoon Krings - Drôles de petites bêtes,6756.0,88.0,2017,https://image.tmdb.org/t/p/w154/u2L7jKZG30LmnRC8cj7rHhE9wYc.jpg,https://www.youtube.com/watch?v=C8FA8wo0u1Q,"Lorsqu’Apollon, un grillon baladin au grand cœur, arrive au village des petites bêtes, il ne tarde pas à perturber la vie du Royaume tout entier… Piégé par la cousine de la Reine Marguerite, la jalouse et diabolique Huguette, Apollon est accusé d’avoir enlevé la souveraine, semant la panique dans la ruche… Marguerite est en réalité captive des Nuisibles, complices d’Huguette qui en profite pour s’emparer du trône ! Apollon le Grillon, aidé de Mireille l’Abeille, Loulou le Pou et ses nouveaux amis, se lance alors dans une périlleuse mission de sauvetage.…",Drôles de petites bêtes,"Adventure, Animation, Comedy","en, fr"
tt6318728,1.21,"['BE', 'NL', 'SN']",6.5,actor,Vincent Rottiers,1986,Angel - Angel,6742.0,105.0,2018,https://image.tmdb.org/t/p/w154/xap4SmMH6cPNzjuBT7KTVwGa5Qv.jpg,https://www.youtube.com/watch?v=SXoWlauvawM,"Thierry Brasfort est un coureur cycliste belge surnommé «L'Eddy Mercks flamand », il est en pleine ascension dans sa carrière quand, dans une descente où il est en tête, il fait une sortie de route et se blesse très gravement à la tête. Il doit suivre une longue convalescence durant laquelle il décide, contre l'avis de son manager, d'aller rejoindre son frère Serge au Sénégal. Il apprend alors qu'il est renvoyé de son équipe à cause de cette incartade.",Un Ange,"Drama, Romance","en, fr, wo"
tt6334354,97.794,['US'],7.2,actress,Margot Robbie,1990,The Suicide Squad - The Suicide Squad,430780.0,132.0,2021,https://image.tmdb.org/t/p/w154/3c8y65VwyFp3pcNtOsrdOoWm8Um.jpg,https://www.youtube.com/watch?v=7t1sUcfcVa8,"Bienvenue en enfer - aka Belle Reve, la prison dotée du taux de mortalité le plus élevé des États-Unis d'Amérique. Là où sont détenus les pires super-vilains, qui feront tout pour en sortir - y compris rejoindre la super secrète et la super louche Task Force X. La mission mortelle du jour ? Assemblez une belle collection d'escrocs, et notamment Bloodsport, Peacemaker, Captain Boomerang, Ratcatcher 2, Savant, King Shark, Blackguard, Javelin et la psychopathe préférée de tous : Harley Quinn. Armez-les lourdement et jetez-les (littéralement) sur l'île lointaine et bourrée d'ennemis de Corto Maltese. Traversant une jungle qui grouille d'adversaires et de guerilleros à chaque tournant, l'Escouade est lancée dans une mission de recherche et de destruction, avec le seul Colonel Rick Flag pour les encadrer sur le terrain et la technologie du gouvernement dans leurs oreilles, afin qu'Amanda Waller puisse suivre le moindre de leurs mouvements.",The Suicide Squad,"Action, Adventure, Comedy","en, es, fr"
tt6341832,14.523,"['US', 'FR']",6.5,actress,Mélanie Laurent,1983,Oxygen - Oxygen,46798.0,100.0,2021,https://image.tmdb.org/t/p/w154/viP8ctqBfDYKPnFCr1DWeoPehEb.jpg,https://www.youtube.com/watch?v=8IqXgZd-P98,"Une jeune femme se réveille, seule, dans une capsule cryogénique. Elle ne sait plus qui elle est, ni comment elle a pu finir enfermée dans un coffre de la taille d'un cercueil. Tandis qu'elle commence à manquer d'oxygène, elle va devoir recomposer les éléments de sa mémoire afin de sortir de ce cauchemar.",Oxygène,"Drama, Fantasy, Horror, Science Fiction, Thriller","en, fr"
tt6342440,5.078,"['BE', 'KH', 'FR', 'LU']",6.5,actress,Bérénice Bejo,1976,Funan - Funan,6784.0,84.0,2019,https://image.tmdb.org/t/p/w154/ayDpnHpxqiTh3kLTeRZhNxLf9Vx.jpg,https://www.youtube.com/watch?v=EQY3iNOiSN0,"1975, la survie et le combat de Chou, une jeune mère cambodgienne, durant la révolution Khmère rouge, pour retrouver son fils de 4 ans, arraché aux siens par le régime.",Funan,"Animation, Drama, History","en, fr"
tt6367558,9.963,"['BE', 'FR']",6.2,actress,Marine Vacth,1991,Double Lover - Double Lover,14532.0,107.0,2017,https://image.tmdb.org/t/p/w154/fcpCBc2cDaeP23POjT44NnZZAkp.jpg,https://www.youtube.com/watch?v=MnvnP3EThn4,"Chloé, une jeune femme fragile et dépressive, entreprend une psychothérapie et tombe amoureuse de son psy, Paul. Quelques mois plus tard, ils s'installent ensemble, mais elle découvre que son amant lui a caché une partie de son identité.",L'Amant double,"Drama, Romance, Thriller","en, fr"
tt6426028,7.049,"['FR', 'MX', 'CH']",6.3,actress,Vanessa Paradis,1972,Knife+Heart - Knife+Heart,5923.0,102.0,2018,https://image.tmdb.org/t/p/w154/x3W0S1CSKk1bJegIeCy7g1pUSPz.jpg,https://www.youtube.com/watch?v=bBxoTE2CvzU,"Paris, été 1979. Anne est productrice de pornos gays au rabais. Lorsque Loïs, sa monteuse et compagne, la quitte, elle tente de la reconquérir en tournant un film plus ambitieux avec son complice de toujours, le flamboyant Archibald. Mais un de leurs acteurs est retrouvé sauvagement assassiné et Anne est entraînée dans une enquête étrange qui va bouleverser sa vie.",Un couteau dans le cœur,"Drama, Horror, Mystery, Romance","en, es, fr"
tt6445396,7.138,['FR'],6.5,actress,Alexandra Lamy,1971,You Choose! - You Choose!,7015.0,95.0,2017,https://image.tmdb.org/t/p/w154/olKkIJb3e0CRweHxgo4QsDZK38I.jpg,https://www.youtube.com/watch?v=r12w4iRBLp4,"Frites ou salade ? Amis ou amants ? Droite ou gauche ? La vie est jalonnée de petites et grandes décisions à prendre. LE problème de Juliette c’est qu’elle est totalement incapable de se décider sur quoi que ce soit. Alors, même à 40 ans, elle demande encore à son père et à ses deux meilleures amies de tout choisir pour elle. Lorsque sa vie amoureuse croise la route de Paul puis d’Etienne, aussi charmants et différents l’un que l’autre, forcément, le cœur de Juliette balance. Pour la première fois, personne ne pourra décider à sa place…",L'Embarras du choix,"Comedy, Romance","en, fr, hu, it"
tt6449336,10.047,['FR'],6.5,actor,Félix Bossuet,2005,Belle and Sebastian 3: The Last Chapter - Belle et Sébastien 3 - Le dernier chapitre,6892.0,91.0,2018,https://image.tmdb.org/t/p/w154/dRke7UmIqsQTte197NSL9NYrTOz.jpg,https://www.youtube.com/watch?v=SO05DqsmUYI,"2 ans ont passé. Sébastien est à l'aube de l'adolescence et Belle est devenue maman de 3 adorables chiots. Pierre et Angelina sont sur le point de se marier et rêvent d'une nouvelle vie, ailleurs… Au grand dam de Sébastien qui refuse de quitter sa montagne. Lorsque Joseph, l'ancien maître de Belle, ressurgit bien décidé à récupérer sa chienne, Sébastien se retrouve face à une terrible menace. Plus que jamais, il va devoir tout mettre en œuvre pour protéger son amie et ses petits…",Belle et Sébastien 3 : Le Dernier Chapitre,"Adventure, Family",fr
tt6451260,6.2,"['BE', 'FR']",6.5,actor,Guillaume Canet,1973,Paris Pigalle - Paris Pigalle,6811.0,118.0,2018,https://image.tmdb.org/t/p/w154/p5HxDRcwDAPM7YZYTP7UoAsoFLO.jpg,https://www.youtube.com/watch?v=8DIkPLD-qqg,"Paris, 1982. Patrons d’un peep show, Le Mirodrome, criblés de dettes, Franck et Serge ont l’idée de produire des petits films pornographiques avec leurs danseuses pour relancer leur établissement. Le succès est au rendez-vous et ne tarde pas à attirer l’attention de leurs concurrents. Un soir, des hommes cagoulés détruisent le Mirodrome. Ruinés, Franck et Serge sont contraints de faire affaire avec leurs rivaux. Mais ce que ces derniers ignorent, c’est que nos deux «entrepreneurs» sont des enquêteurs chargés de procéder à un coup de filet dans le business du « X » parisien. C’est le début d’une aventure dans le cinéma pornographique du début des années quatre-vingt qui va les entraîner loin. Très loin...",L'amour est une fête,"Comedy, Drama","en, fr"
tt6472976,44.787,['US'],7.2,actress,Haley Lu Richardson,1995,Five Feet Apart - Five Feet Apart,92799.0,116.0,2019,https://image.tmdb.org/t/p/w154/c71h4tvMrhUK9jENJrOJm5IRuNF.jpg,https://www.youtube.com/watch?v=24YrEAGF32M,"Stella Grant, dix-sept ans, est atteinte par la fibrose kystique. Elle a passé une grande partie de sa vie entre les quatres murs de sa chambre d'hôpital. C'est dans ce contexte, qu'elle tombe amoureuse de Will Newman, également atteint de la mucoviscidose. Leurs états de santé respectifs les empêchent de s'approcher trop près l'un de l'autre. De plus, Stella doit tenter de raisonner son amoureux qui ne veut plus prendre ses traitements médicaux.",Five Feet Apart,"Drama, Romance","en, es, fr"
tt6487174,6.068,"['BE', 'FR']",6.5,actor,Benjamin Voisin,1996,Simon's Got a Gift - La dernière vie de Simon,6813.0,103.0,2020,https://image.tmdb.org/t/p/w154/oBIwBhi7nHrAlkESVed1biuQqdR.jpg,https://www.youtube.com/watch?v=vPWvvlIiaCw,"Simon a 8 ans, il est orphelin. Son rêve est de trouver une famille prête à l’accueillir. Mais Simon n’est pas un enfant comme les autres, il a un pouvoir secret : il est capable de prendre l’apparence de chaque personne qu’il a déjà touchée… Et vous, qui seriez-vous si vous pouviez vous transformer ?",La Dernière Vie de Simon,"Drama, Family, Fantasy, Romance","en, fr"
tt6515342,10.027,['FR'],6.1,actor,Omar Sy,1978,Knock - Knock,4580.0,113.0,2017,https://image.tmdb.org/t/p/w154/2JhwA8uxxb5ZKjMH6eDHLuJLVUw.jpg,https://www.youtube.com/watch?v=1vGZWY5MFY0,"Knock, un ex-filou repenti devenu médecin diplômé, arrive dans le petit village de Saint-Maurice pour appliquer une ""méthode"" destinée à faire sa fortune : il va convaincre la population que tout bien portant est un malade qui s'ignore. Et pour cela, trouver à chacun la maladie réelle ou imaginaire dont il souffre. Passé maitre dans l'art de la séduction et de la manipulation, Knock est sur le point de parvenir à ses fins. Mais il est rattrapé par deux choses qu'il n'avait pas prévues : les sentiments du coeur et un sombre individu issu de son passé venu le faire chanter.",Knock,Comedy,"en, fr"
tt6527586,9.733,"['BE', 'FR']",6.4,actor,Matthias Schoenaerts,1977,Close Enemies - Close Enemies,3259.0,111.0,2018,https://image.tmdb.org/t/p/w154/pyA0Vl7dFbEJfl8oAlGPLLGv1vz.jpg,https://www.youtube.com/watch?v=272958818,"Manuel et Driss ont grandi comme deux frères inséparables dans la même cité. Mais aujourd’hui tout les oppose. Manuel est à la tête d’un trafic de drogue, alors que Driss est devenu flic. Quand celui-ci est promu aux Stups, son retour bouleverse les équilibres et met Manuel en danger.",Frères ennemis,"Drama, Thriller","ar, en, fr"
tt6545028,1.421,['FR'],6.5,actor,Félix Moati,1990,Simon & Théodore - Simon & Theodore,6737.0,84.0,2017,https://image.tmdb.org/t/p/w154/pUkKYb081S64EtRm5JI3Gb81zlB.jpg,https://www.youtube.com/watch?v=iNrIUANm50s,"Simon Weiser va bientôt devenir père. Mais comment ce jeune homme, fantasque et blessé, pourra-t-il s’occuper d’un enfant alors qu’il ne parvient même pas à prendre soin de lui ? La rencontre avec Théodore, adolescent teigneux qui n’a jamais connu son père, permet à Simon de questionner son imminente paternité. Le temps d'une nuit, ces deux frondeurs vont se lancer dans un périple existentiel cocasse et touchant.",Simon et Théodore,"Comedy, Drama","en, fr"
tt6663582,18.905,"['CA', 'US']",6.0,actor,Justin Theroux,1971,The Spy Who Dumped Me - The Spy Who Dumped Me,86292.0,117.0,2018,https://image.tmdb.org/t/p/w154/jbg024f4V6kOXPhGLYUb4hHjY5y.jpg,https://www.youtube.com/watch?v=Crer6ec-L0g,"Audrey et Morgan, deux trentenaires vivant à Los Angeles, se retrouvent embarquées malgré elles dans une conspiration internationale lorsque l'ex-petit ami d'Audrey débarque à son appartement poursuivi par une équipe d'assassins. Les deux jeunes femmes sont contraintes d’échapper à leurs poursuivants à travers toute l’Europe, tout en tentant de sauver le monde avec l’aide d’un agent au charme “so british”.",The Spy Who Dumped Me,"Action, Adventure, Comedy","de, en, fr, lt, ru"
